vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount,pickup_location_id,dropoff_location_id
2,3/29/18 13:37,3/29/18 14:17,1,18.15,3,N,1,70,0.00E+00,0.00E+00,16.16,10.5,0.3,96.96,161,1
2,3/29/18 13:37,3/29/18 14:15,1,4.59,1,N,1,25,0.00E+00,0.5,5.16,0.00E+00,0.3,30.96,13,230
2,3/29/18 13:26,3/29/18 13:28,1,0.3,1,N,1,3,0.00E+00,0.5,0.76,0.00E+00,0.3,4.56,231,231
2,3/29/18 13:07,3/29/18 14:03,2,16.97,1,N,1,49.5,0.00E+00,0.5,5.61,5.76,0.3,61.67,231,138
2,3/29/18 14:19,3/29/18 15:19,5,14.45,1,N,1,45.5,0.00E+00,0.5,10.41,5.76,0.3,62.47,87,138
2,3/29/18 14:52,3/29/18 15:51,1,11.6,1,N,1,42,0.00E+00,0.5,14.57,5.76,0.3,63.13,68,138
1,3/29/18 14:09,3/29/18 14:36,1,5.8,1,N,1,24,0.00E+00,0.5,4.95,0.00E+00,0.3,29.75,100,87
2,3/29/18 15:21,3/29/18 16:04,1,3.38,1,N,1,25,0.00E+00,0.5,5.16,0.00E+00,0.3,30.96,144,161
2,3/29/18 15:14,3/29/18 16:42,1,16.98,3,N,1,85,0.00E+00,0.00E+00,15,12.5,0.3,112.8,87,1
2,3/29/18 16:27,3/29/18 16:58,1,4.99,1,N,1,22,1,0.5,4.76,0.00E+00,0.3,28.56,13,161
1,3/29/18 16:27,3/29/18 17:10,1,5.1,1,N,1,26.5,1,0.5,5.65,0.00E+00,0.3,33.95,186,33
1,3/29/18 16:19,3/29/18 16:53,2,8.7,1,N,1,28,1,0.5,7.1,5.76,0.3,42.66,138,237
2,3/29/18 16:41,3/29/18 17:56,1,11.11,1,N,1,45.5,1,0.5,10.61,5.76,0.3,63.67,163,138
2,3/29/18 16:03,3/29/18 17:05,1,9.54,1,N,1,41,1,0.5,9.71,5.76,0.3,58.27,138,244
2,3/29/18 16:59,3/29/18 17:51,1,9.18,1,N,1,34,1,0.5,7.48,5.76,0.3,49.04,161,138
1,3/29/18 16:07,3/29/18 17:31,1,9.8,1,N,1,50,1,0.5,17.25,5.76,0.3,74.81,140,138
1,3/29/18 17:46,3/29/18 18:38,1,5.8,1,N,1,32.5,1,0.5,4.5,0.00E+00,0.3,38.8,138,145
1,3/29/18 17:17,3/29/18 18:17,1,10,1,N,1,38.5,1,0.5,8.05,0.00E+00,0.3,48.35,138,25
1,3/29/18 17:27,3/29/18 18:21,1,9.8,1,N,1,38.5,1,0.5,6.94,5.76,0.3,53,138,90
1,3/29/18 17:21,3/29/18 17:54,1,5.4,1,N,1,24.5,1,0.5,5.25,0.00E+00,0.3,31.55,142,13
1,3/29/18 17:07,3/29/18 18:13,2,14.1,1,N,1,48.5,1,0.5,7,5.76,0.3,63.06,264,264
1,5/18/18 23:46,5/19/18 0:11,1,7.5,1,N,1,24.5,0.5,0.5,6.45,0.00E+00,0.3,32.25,138,237
1,5/19/18 0:20,5/19/18 0:56,1,6.4,1,N,1,26.5,0.5,0.5,4,0.00E+00,0.3,31.8,249,226
1,5/19/18 0:58,5/19/18 1:23,1,18.5,1,N,1,50,0.5,0.5,15.35,0.00E+00,0.3,66.65,132,255
2,5/19/18 1:45,5/19/18 2:16,1,8.24,1,N,1,27.5,0.5,0.5,7.2,0.00E+00,0.3,36,114,260
1,5/19/18 1:57,5/19/18 2:13,1,7.5,1,N,1,22.5,0.5,0.5,8.85,5.76,0.3,38.41,158,257
2,5/19/18 1:35,5/19/18 2:08,6,8.03,1,N,1,27.5,0.5,0.5,7.2,0.00E+00,0.3,36,249,223
2,5/19/18 1:32,5/19/18 1:57,2,7.8,1,N,1,25,0.5,0.5,5.26,0.00E+00,0.3,31.56,246,42
2,5/19/18 1:52,5/19/18 2:18,1,5.65,1,N,1,21.5,0.5,0.5,4.56,0.00E+00,0.3,27.36,48,33
1,5/19/18 4:01,5/19/18 4:41,1,9.7,1,N,1,33.5,0.5,0.5,6.95,0.00E+00,0.3,41.75,36,48
1,5/19/18 10:38,5/19/18 11:17,1,5.4,1,N,1,27.5,0.00E+00,0.5,8.45,0.00E+00,0.3,36.75,143,151
2,5/19/18 11:52,5/19/18 12:20,4,10.08,1,N,1,31.5,0.00E+00,0.5,8.08,0.00E+00,0.3,40.38,249,133
2,5/19/18 11:39,5/19/18 11:40,1,0.27,1,N,1,3,0.00E+00,0.5,1.14,0.00E+00,0.3,4.94,151,151
2,5/19/18 12:47,5/19/18 13:20,2,5.45,1,N,1,23,0.00E+00,0.5,2.22,0.00E+00,0.3,26.02,261,50
2,5/19/18 12:10,5/19/18 12:37,1,11.24,1,N,1,33,0.00E+00,0.5,9.89,5.76,0.3,49.45,186,67
2,3/12/18 9:48,3/12/18 10:40,2,17.29,1,N,1,54.5,0.00E+00,0.5,11.06,0.00E+00,0.3,66.36,138,165
1,3/12/18 9:04,3/12/18 9:29,1,6.4,1,N,1,22,0.00E+00,0.5,5.7,0.00E+00,0.3,28.5,13,161
2,3/12/18 10:57,3/12/18 11:28,1,9.6,1,N,1,31.5,0.00E+00,0.5,7,5.76,0.3,45.06,138,100
2,3/12/18 10:42,3/12/18 11:01,2,7.3,1,N,1,22,0.00E+00,0.5,2.75,0.00E+00,0.3,25.55,132,135
2,3/12/18 10:40,3/12/18 11:02,1,10.22,1,N,1,29.5,0.00E+00,0.5,6,5.76,0.3,42.06,234,138
2,3/12/18 11:02,3/12/18 11:25,1,6.58,1,N,1,23.5,0.00E+00,0.5,4.86,0.00E+00,0.3,29.16,162,87
1,3/12/18 12:45,3/12/18 13:08,1,8.9,1,N,1,26.5,0.00E+00,0.5,6.6,5.76,0.3,39.66,138,140
1,3/12/18 12:05,3/12/18 12:07,1,0.2,1,N,1,3,0.00E+00,0.5,0.5,0.00E+00,0.3,4.3,50,48
2,3/12/18 12:59,3/12/18 13:39,1,20.89,3,N,1,75.5,0.00E+00,0.00E+00,18.76,18,0.3,112.56,236,1
2,3/12/18 13:05,3/12/18 13:44,6,11.73,1,N,1,39,0.00E+00,0.5,9.11,5.76,0.3,54.67,138,163
1,3/12/18 13:07,3/12/18 13:37,1,9.4,1,N,1,31,0.00E+00,0.5,7.51,5.76,0.3,45.07,138,68
1,3/12/18 13:55,3/12/18 14:43,2,4.4,1,N,1,30.5,0.00E+00,0.5,9.35,0.00E+00,0.3,40.65,237,79
2,3/12/18 14:05,3/12/18 14:34,1,9.82,1,N,1,30.5,0.00E+00,0.5,7.41,5.76,0.3,44.47,138,162
2,3/12/18 14:30,3/12/18 15:02,1,8.4,1,N,1,28.5,0.00E+00,0.5,5.86,0.00E+00,0.3,35.16,88,239
1,3/12/18 15:45,3/12/18 16:19,3,10.5,1,N,1,32,1,0.5,11.85,5.76,0.3,51.41,138,161
2,3/12/18 15:51,3/12/18 16:46,2,17.98,3,N,1,74,0.00E+00,0.00E+00,17.36,12.5,0.3,104.16,163,1
1,3/12/18 15:21,3/12/18 16:03,1,10.8,1,N,1,34.5,0.00E+00,0.5,8.2,5.76,0.3,49.26,138,48
1,3/12/18 15:27,3/12/18 15:55,1,6.5,1,N,1,23,0.00E+00,0.5,4.75,0.00E+00,0.3,28.55,87,237
2,3/12/18 15:38,3/12/18 16:03,1,7.97,1,N,1,25.5,0.00E+00,0.5,6.41,5.76,0.3,38.47,138,236
2,3/12/18 16:29,3/12/18 16:55,1,7.25,1,N,1,24.5,1,0.5,5.26,0.00E+00,0.3,31.56,237,87
2,3/12/18 16:05,3/12/18 16:30,1,8.16,1,N,1,25.5,1,0.5,6.61,5.76,0.3,39.67,138,162
1,3/12/18 16:22,3/12/18 16:49,1,6.9,1,N,1,24.5,1,0.5,5.25,0.00E+00,0.3,31.55,236,231
1,3/12/18 16:57,3/12/18 17:38,1,5.6,1,N,1,27,1,0.5,5.75,0.00E+00,0.3,34.55,107,181
2,3/12/18 17:52,3/12/18 18:45,1,9.51,1,N,1,40.5,1,0.5,9.61,5.76,0.3,57.67,138,48
2,3/12/18 18:15,3/12/18 18:40,1,9.01,1,N,1,28.5,1,0.5,9.02,5.76,0.3,45.08,138,107
2,3/12/18 18:24,3/12/18 18:26,1,0.25,1,N,1,3,1,0.5,0.96,0.00E+00,0.3,5.76,107,107
2,3/12/18 18:38,3/12/18 19:12,1,8.85,1,N,1,30,1,0.5,6.36,0.00E+00,0.3,38.16,162,61
2,3/12/18 19:08,3/12/18 19:30,1,9.12,1,N,1,28,1,0.5,8.89,5.76,0.3,44.45,138,90
2,3/12/18 19:21,3/12/18 19:47,2,7.49,1,N,1,25.5,1,0.5,6.82,0.00E+00,0.3,34.12,138,28
2,5/8/18 20:59,5/8/18 21:22,1,6.27,1,N,1,22.5,0.5,0.5,2.5,0.00E+00,0.3,26.3,249,166
2,5/8/18 21:16,5/8/18 21:44,1,6.01,1,N,1,23,0.5,0.5,4.86,0.00E+00,0.3,29.16,234,33
2,5/8/18 21:28,5/8/18 21:46,1,8.29,1,N,1,25.5,0.5,0.5,5.36,0.00E+00,0.3,32.16,237,13
1,5/8/18 21:33,5/8/18 21:49,1,8.2,1,N,1,24,0.5,0.5,5.05,0.00E+00,0.3,30.35,138,255
2,5/8/18 22:53,5/8/18 23:22,1,6.45,1,N,1,24,0.5,0.5,5.06,0.00E+00,0.3,30.36,161,255
1,5/8/18 22:29,5/8/18 22:59,1,14.3,1,N,1,41,0.5,0.5,8.45,0.00E+00,0.3,50.75,138,181
1,5/8/18 22:22,5/8/18 22:47,1,12,1,N,1,35.5,0.5,0.5,8.51,5.76,0.3,51.07,138,68
2,5/8/18 22:39,5/8/18 23:05,1,11.22,1,N,1,33.5,0.5,0.5,8.11,5.76,0.3,48.67,138,163
1,5/8/18 22:23,5/8/18 23:15,2,15.3,1,N,1,48.5,0.5,0.5,4,0.00E+00,0.3,53.8,68,67
1,5/8/18 22:36,5/8/18 23:04,1,7.5,1,N,1,26,0.5,0.5,4,0.00E+00,0.3,31.3,237,231
2,5/8/18 22:13,5/8/18 22:43,2,9.07,1,N,1,30,0.5,0.5,6.26,0.00E+00,0.3,37.56,164,181
2,5/8/18 22:33,5/8/18 23:17,4,14.24,1,N,1,43,0.5,0.5,8.86,0.00E+00,0.3,53.16,161,14
1,5/8/18 22:45,5/8/18 23:15,1,9.4,1,N,1,32.5,0.5,0.5,7.9,5.76,0.3,47.46,186,70
1,5/8/18 22:34,5/8/18 23:22,1,13.7,1,N,1,44.5,0.5,0.5,3.5,0.00E+00,0.3,49.3,100,131
2,5/8/18 23:45,5/9/18 0:13,2,7.93,1,N,1,27,0.5,0.5,5.66,0.00E+00,0.3,33.96,48,244
2,5/9/18 0:34,5/9/18 1:06,1,7.11,1,N,1,25.5,0.5,0.5,5.36,0.00E+00,0.3,32.16,90,7
2,5/9/18 4:37,5/9/18 4:53,5,8.95,1,N,1,26,0.5,0.5,6.61,5.76,0.3,39.67,262,138
2,5/9/18 6:47,5/9/18 7:15,1,11.98,1,N,1,34.5,0.00E+00,0.5,10.26,5.76,0.3,51.32,170,138
1,5/9/18 6:21,5/9/18 6:37,1,7.3,1,N,1,21.5,0.00E+00,0.5,4.45,0.00E+00,0.3,26.75,87,263
1,5/9/18 6:08,5/9/18 6:33,1,15.2,3,N,1,60,0.00E+00,0.00E+00,10,12.5,0.3,82.8,125,1
2,5/9/18 7:36,5/9/18 8:17,1,9.31,1,N,1,32,0.00E+00,0.5,7.71,5.76,0.3,46.27,138,162
2,5/9/18 8:22,5/9/18 8:52,1,8.91,1,N,1,30,0.00E+00,0.5,10.97,5.76,0.3,47.53,236,138
1,5/9/18 8:17,5/9/18 9:00,1,4.8,1,N,1,27,0.00E+00,0.5,5.55,0.00E+00,0.3,33.35,239,234
1,5/9/18 8:37,5/9/18 8:37,2,0.00E+00,5,N,1,60,0.00E+00,0.00E+00,12.05,0.00E+00,0.3,72.35,132,132
2,5/9/18 8:55,5/9/18 9:29,1,5.13,1,N,1,24.5,0.00E+00,0.5,5.06,0.00E+00,0.3,30.36,161,13
1,5/9/18 11:19,5/9/18 11:20,1,0.2,1,N,1,3,0.00E+00,0.5,0.95,0.00E+00,0.3,4.75,234,113
2,5/9/18 11:20,5/9/18 12:03,1,10.96,1,N,1,40,0.00E+00,0.5,8.16,0.00E+00,0.3,48.96,138,114
2,5/9/18 12:07,5/9/18 12:30,1,6.87,1,N,1,24,0.00E+00,0.5,6.2,0.00E+00,0.3,31,163,13
2,5/9/18 11:23,5/9/18 12:00,1,10.7,1,N,1,36,0.00E+00,0.5,6.38,5.76,0.3,48.94,163,195
2,5/30/18 9:41,5/30/18 10:28,2,13.1,1,N,1,43,0.00E+00,0.5,14.87,5.76,0.3,64.43,138,161
1,5/30/18 10:18,5/30/18 10:37,1,7.6,1,N,1,24,0.00E+00,0.5,2.48,0.00E+00,0.3,27.28,236,88
1,5/30/18 10:36,5/30/18 11:34,1,10.9,1,N,1,40.5,0.00E+00,0.5,9.4,5.76,0.3,56.46,138,48
2,5/30/18 11:13,5/30/18 11:45,1,10.33,1,N,1,33,0.00E+00,0.5,7.91,5.76,0.3,47.47,138,162
2,5/30/18 12:27,5/30/18 12:55,2,11.23,1,N,1,33.5,0.00E+00,0.5,6.86,0.00E+00,0.3,41.16,132,61
1,5/30/18 12:36,5/30/18 13:19,1,9.8,1,N,1,34.5,0.00E+00,0.5,4,5.76,0.3,45.06,138,161
1,5/30/18 12:04,5/30/18 12:41,1,2.3,1,N,1,21.5,0.00E+00,0.5,4.45,0.00E+00,0.3,26.75,262,161
2,5/30/18 12:16,5/30/18 12:54,1,15.47,1,N,1,43.5,0.00E+00,0.5,8.86,0.00E+00,0.3,53.16,132,255
2,5/30/18 12:41,5/30/18 13:03,1,6.15,1,N,1,22,0.00E+00,0.5,6.84,0.00E+00,0.3,29.64,162,42
1,5/30/18 12:03,5/30/18 12:39,2,10,1,N,1,33.5,0.00E+00,0.5,0.05,5.76,0.3,40.11,138,162
1,5/30/18 13:49,5/30/18 14:21,2,9.9,1,N,1,32,0.00E+00,0.5,8.2,0.00E+00,0.3,41,107,257
2,5/30/18 13:36,5/30/18 14:28,1,3.61,1,N,1,30.5,0.00E+00,0.5,6.26,0.00E+00,0.3,37.56,90,238
1,5/30/18 14:41,5/30/18 15:16,1,4.3,1,N,1,22.5,0.00E+00,0.5,4.65,0.00E+00,0.3,27.95,158,237
2,5/30/18 14:10,5/30/18 14:42,1,9.92,1,N,1,30.5,0.00E+00,0.5,9.26,5.76,0.3,46.32,164,138
2,5/30/18 15:57,5/30/18 17:06,3,9.86,1,N,1,43.5,0.00E+00,0.5,11.08,0.00E+00,0.3,55.38,138,49
2,5/30/18 15:24,5/30/18 15:54,1,9.14,1,N,1,28.5,0.00E+00,0.5,4,5.76,0.3,39.06,100,138
2,5/30/18 15:38,5/30/18 16:27,2,14.92,1,N,1,48,0.00E+00,0.5,8.88,0.00E+00,0.3,57.68,132,112
2,5/30/18 15:39,5/30/18 16:00,6,6.3,1,N,1,21.5,0.00E+00,0.5,3.34,0.00E+00,0.3,25.64,140,137
2,5/30/18 16:53,5/30/18 17:45,2,9.01,1,N,1,36.5,1,0.5,8.81,5.76,0.3,52.87,138,230
1,5/30/18 16:37,5/30/18 17:13,1,9.6,1,N,1,31.5,1,0.5,9.75,5.76,0.3,48.81,164,138
1,5/30/18 16:28,5/30/18 17:24,1,10.1,1,N,1,40,1,0.5,11.85,5.76,0.3,59.41,186,138
2,5/30/18 17:46,5/30/18 18:18,1,3.54,1,N,1,22,1,0.5,3.57,0.00E+00,0.3,27.37,262,48
2,5/30/18 18:30,5/30/18 19:15,1,10,1,N,1,36.5,1,0.5,7.66,0.00E+00,0.3,45.96,138,211
2,5/30/18 18:14,5/30/18 18:55,1,5.48,1,N,1,27.5,1,0.5,5.86,0.00E+00,0.3,35.16,142,148
1,5/30/18 19:54,5/30/18 20:34,1,8,1,N,1,32,1,0.5,8.45,0.00E+00,0.3,42.25,161,17
2,5/30/18 18:57,5/30/18 19:39,1,9.82,1,N,1,35.5,1,0.5,7.46,0.00E+00,0.3,44.76,138,79
2,5/30/18 19:09,5/30/18 19:44,1,10.05,1,N,1,33,1,0.5,8.11,5.76,0.3,48.67,138,68
1,3/20/18 20:31,3/20/18 21:08,1,6.7,1,N,1,27,0.5,0.5,4,0.00E+00,0.3,32.3,161,181
2,3/20/18 20:37,3/20/18 21:07,2,9.58,1,N,1,31.5,0.5,0.5,8.2,0.00E+00,0.3,41,138,61
1,3/20/18 21:01,3/20/18 21:40,1,12.6,1,Y,1,41,0.5,0.5,8.95,2.64,0.3,53.89,161,200
2,3/20/18 21:21,3/20/18 21:40,1,7.76,1,N,1,25,0.5,0.5,5.26,0.00E+00,0.3,31.56,237,13
2,3/20/18 4:47,3/20/18 5:14,1,7.39,1,N,1,26,0.5,0.5,4.1,0.00E+00,0.3,31.4,186,97
2,3/20/18 22:18,3/20/18 22:36,2,7.94,1,N,1,24,0.5,0.5,6.21,5.76,0.3,37.27,138,262
2,3/20/18 23:45,3/21/18 0:09,1,6.24,1,N,1,21.5,0.5,0.5,4.56,0.00E+00,0.3,27.36,230,129
1,3/21/18 0:57,3/21/18 2:45,1,65.1,5,N,1,390,0.00E+00,0.00E+00,60,0.00E+00,0.3,450.3,197,265
2,3/21/18 0:19,3/21/18 0:49,1,7.25,1,N,1,21.5,0.5,0.5,4.56,0.00E+00,0.3,27.36,233,148
2,3/21/18 4:55,3/21/18 5:23,1,18.7,3,N,1,68.5,0.5,0.00E+00,10,10.5,0.3,89.8,262,1
1,3/21/18 4:02,3/21/18 4:37,1,19.2,1,N,1,53,0.5,0.5,10.85,0.00E+00,0.3,65.15,142,132
2,3/21/18 5:46,3/21/18 6:04,1,9.89,1,N,1,27.5,0.5,0.5,8.64,5.76,0.3,43.2,237,138
1,3/21/18 7:57,3/21/18 8:12,1,7.6,1,N,1,22.5,0.00E+00,0.5,4.66,0.00E+00,0.3,27.96,236,87
2,3/21/18 7:09,3/21/18 7:42,1,19.6,1,N,1,53.5,0.00E+00,0.5,10.86,0.00E+00,0.3,65.16,132,80
2,3/21/18 7:06,3/21/18 7:24,1,7.66,1,N,1,24,0.00E+00,0.5,7.44,0.00E+00,0.3,32.24,231,237
2,3/21/18 7:55,3/21/18 8:23,1,10.8,1,N,1,33,0.00E+00,0.5,7.91,5.76,0.3,47.47,142,138
1,3/21/18 9:00,3/21/18 9:19,1,10.1,1,N,1,29,0.00E+00,0.5,7.1,5.76,0.3,42.66,138,244
1,3/21/18 13:33,3/21/18 14:00,2,9.4,1,N,1,29.5,0.00E+00,0.5,6.05,0.00E+00,0.3,36.35,132,160
2,8/3/18 9:11,8/3/18 9:36,1,8.37,1,N,1,27.5,0.00E+00,0.5,5.66,0.00E+00,0.3,33.96,140,231
2,8/3/18 10:40,8/3/18 11:04,1,9.47,1,N,1,28,0.00E+00,0.5,5.76,0.00E+00,0.3,34.56,13,263
2,8/3/18 12:00,8/3/18 12:22,1,8.01,1,N,1,24,0.00E+00,0.5,9.17,5.76,0.3,39.73,138,75
1,8/3/18 13:26,8/3/18 14:10,1,10.2,1,N,1,36,0.00E+00,0.5,8.5,5.76,0.3,51.06,48,138
2,8/3/18 13:57,8/3/18 14:45,4,9.49,1,N,1,39.5,0.00E+00,0.5,9.21,5.76,0.3,55.27,138,186
2,8/3/18 13:41,8/3/18 15:16,1,4.59,1,N,1,52.5,0.00E+00,0.5,8,0.00E+00,0.3,61.3,162,231
1,8/3/18 14:58,8/3/18 15:37,1,2.5,1,N,1,23,0.00E+00,0.5,4.75,0.00E+00,0.3,28.55,107,48
2,8/3/18 14:48,8/3/18 15:30,2,2.75,1,N,1,24.5,0.00E+00,0.5,5.06,0.00E+00,0.3,30.36,141,48
1,8/3/18 14:34,8/3/18 15:10,1,5.5,1,N,1,24,0.00E+00,0.5,4.95,0.00E+00,0.3,29.75,170,42
2,8/3/18 14:51,8/3/18 15:48,2,4.09,1,N,1,33,0.00E+00,0.5,6.76,0.00E+00,0.3,40.56,88,186
1,8/3/18 14:55,8/3/18 15:37,1,1.6,1,N,1,23.5,0.00E+00,0.5,6.05,0.00E+00,0.3,30.35,211,211
1,8/3/18 14:38,8/3/18 14:39,1,0.3,1,N,1,3,0.00E+00,0.5,0.57,0.00E+00,0.3,4.37,236,236
1,8/3/18 15:29,8/3/18 16:49,1,18.3,1,N,1,62,0.00E+00,0.5,15.7,0.00E+00,0.3,78.5,97,132
1,8/3/18 15:34,8/3/18 16:37,3,12.8,1,N,1,50,0.00E+00,0.5,11,0.00E+00,0.3,61.8,132,181
1,8/3/18 18:35,8/3/18 19:20,2,4.7,1,N,1,27.5,1,0.5,5.85,0.00E+00,0.3,35.15,100,186
2,8/3/18 19:06,8/3/18 19:07,1,0.36,1,N,1,3,1,0.5,0.96,0.00E+00,0.3,5.76,114,113
1,8/3/18 19:57,8/3/18 19:57,1,1,1,N,1,2.5,1,0.5,0.85,0.00E+00,0.3,5.15,137,137
1,8/3/18 20:27,8/3/18 20:54,2,10.2,1,N,1,31,0.5,0.5,7.6,5.76,0.3,45.66,138,163
1,8/3/18 20:56,8/3/18 21:35,1,2.9,1,N,1,24,0.5,0.5,6.3,0.00E+00,0.3,31.6,163,68
1,2/1/18 16:28,2/1/18 17:04,1,9.8,1,N,1,31,1,0.5,9.6,5.76,0.3,48.16,161,138
2,2/1/18 16:47,2/1/18 17:24,1,17.21,1,N,1,47.5,1,0.5,11.01,5.76,0.3,66.07,132,242
2,2/1/18 16:31,2/1/18 17:04,1,9.83,1,N,1,30,1,0.5,9.39,5.76,0.3,46.95,233,138
2,2/1/18 18:56,2/1/18 19:28,5,15.79,1,N,1,43.5,1,0.5,9.06,0.00E+00,0.3,54.36,132,145
1,2/1/18 18:47,2/1/18 19:15,1,7.6,1,N,1,25,1,0.5,4,0.00E+00,0.3,30.8,249,152
1,2/1/18 18:41,2/1/18 19:15,2,11.1,1,N,1,33,1,0.5,8.11,5.76,0.3,48.67,211,138
2,2/1/18 18:34,2/1/18 18:58,1,12.69,1,N,1,35,1,0.5,11.04,0.00E+00,0.3,47.84,132,223
1,2/1/18 18:35,2/1/18 19:05,1,6.4,1,N,1,24.5,1,0.5,3.5,0.00E+00,0.3,29.8,233,33
2,2/1/18 19:22,2/1/18 20:13,1,14.78,4,N,1,54,1,0.5,10,0.00E+00,0.3,65.8,138,265
2,2/1/18 19:18,2/1/18 19:49,2,5.75,1,N,1,23.5,1,0.5,5.06,0.00E+00,0.3,30.36,87,225
2,2/1/18 18:57,2/1/18 19:44,1,16.7,1,N,1,47.5,1,0.5,11.01,5.76,0.3,66.07,45,208
2,2/1/18 19:45,2/1/18 19:45,2,0.00E+00,5,N,1,186.5,0.00E+00,0.5,37.46,0.00E+00,0.3,224.76,264,265
2,2/1/18 21:30,2/1/18 22:03,1,6.23,1,N,1,25.5,0.5,0.5,3.2,0.00E+00,0.3,30,233,255
2,2/1/18 21:38,2/1/18 22:13,2,7.06,1,N,1,28,0.5,0.5,7.01,5.76,0.3,42.07,162,198
2,2/1/18 21:43,2/1/18 22:13,3,5.44,1,N,1,21.5,0.5,0.5,4.56,0.00E+00,0.3,27.36,186,25
2,2/1/18 21:44,2/1/18 22:21,2,12.53,1,N,1,39,0.5,0.5,4,0.00E+00,0.3,44.3,79,243
1,2/1/18 22:54,2/1/18 23:39,1,9,1,N,1,34,0.5,0.5,3.53,0.00E+00,0.3,38.83,43,17
2,2/1/18 22:31,2/1/18 22:56,1,12.28,1,N,1,34.5,0.5,0.5,5.2,0.00E+00,0.3,41,170,185
2,2/1/18 22:14,2/1/18 22:36,2,6.06,1,N,1,21.5,0.5,0.5,4.56,0.00E+00,0.3,27.36,142,148
1,2/1/18 22:38,2/1/18 23:12,1,5.1,1,N,1,23.5,0.5,0.5,4.95,0.00E+00,0.3,29.75,230,148
2,2/2/18 0:30,2/2/18 0:43,2,7.3,1,N,1,21.5,0.5,0.5,4.56,0.00E+00,0.3,27.36,132,28
2,2/1/18 23:46,2/1/18 23:46,1,0.00E+00,5,N,1,156,0.00E+00,0.00E+00,31.26,0.00E+00,0.3,187.56,264,265
2,4/9/18 23:36,4/10/18 0:05,1,6.59,1,N,1,24,0.5,0.5,5.06,0.00E+00,0.3,30.36,230,255
2,4/9/18 23:34,4/10/18 0:11,2,19.03,1,N,1,53,0.5,0.5,13.58,0.00E+00,0.3,67.88,249,37
1,4/9/18 23:25,4/9/18 23:45,1,10.8,1,N,1,30.5,0.5,0.5,7.5,5.76,0.3,45.06,138,127
2,4/9/18 23:46,4/10/18 0:04,1,9.28,1,N,1,27.5,0.5,0.5,10.37,5.76,0.3,44.93,138,236
1,4/10/18 5:53,4/10/18 6:17,1,16.9,1,N,1,45,0.5,0.5,10.4,5.76,0.3,62.46,13,138
2,4/10/18 6:26,4/10/18 6:48,1,9.46,1,N,1,28.5,0.00E+00,0.5,7.01,5.76,0.3,42.07,186,138
1,4/10/18 7:22,4/10/18 7:49,1,5.4,1,N,1,22,0.00E+00,0.5,3.42,0.00E+00,0.3,26.22,181,13
2,4/10/18 8:32,4/10/18 8:53,2,10.56,1,N,1,30,0.00E+00,0.5,7.31,5.76,0.3,43.87,233,138
2,4/10/18 8:15,4/10/18 8:40,5,11.17,1,N,1,33,0.00E+00,0.5,7.91,5.76,0.3,47.47,230,138
2,4/10/18 8:36,4/10/18 9:19,1,5.2,1,N,1,28,0.00E+00,0.5,5.76,0.00E+00,0.3,34.56,88,100
2,4/10/18 10:01,4/10/18 10:31,1,9.36,1,N,1,31,0.00E+00,0.5,4,0.00E+00,0.3,35.8,236,13
1,4/10/18 9:24,4/10/18 9:59,1,4.2,1,N,1,24.5,0.00E+00,0.5,5.05,0.00E+00,0.3,30.35,140,234
2,4/10/18 10:06,4/10/18 10:46,6,10.74,1,N,1,34.5,0.00E+00,0.5,10.26,5.76,0.3,51.32,138,229
1,4/10/18 10:43,4/10/18 11:12,1,5.4,1,N,1,23,0.00E+00,0.5,4.75,0.00E+00,0.3,28.55,13,143
1,4/10/18 10:58,4/10/18 11:40,4,9.1,1,N,1,35,0.00E+00,0.5,8.3,5.76,0.3,49.86,138,230
2,4/10/18 11:00,4/10/18 11:34,4,4.4,1,N,1,21.5,0.00E+00,0.5,6.69,0.00E+00,0.3,28.99,211,237
2,4/10/18 11:05,4/10/18 11:36,1,8.34,1,N,1,29,0.00E+00,0.5,7.45,0.00E+00,0.3,37.25,65,262
2,4/10/18 11:52,4/10/18 12:32,1,11.69,1,N,1,40.5,0.00E+00,0.5,8.26,0.00E+00,0.3,49.56,230,138
2,4/10/18 12:52,4/10/18 13:10,1,8.97,1,N,1,26,0.00E+00,0.5,0.06,5.76,0.3,32.62,137,138
2,4/10/18 13:49,4/10/18 14:08,1,6.52,1,N,1,21.5,0.00E+00,0.5,4.46,0.00E+00,0.3,26.76,138,145
1,4/10/18 13:00,4/10/18 13:25,3,9,1,N,1,28.5,0.00E+00,0.5,8.75,5.76,0.3,43.81,261,112
2,4/10/18 14:57,4/10/18 15:51,1,26.71,1,N,1,72,0.00E+00,0.5,13,0.00E+00,0.3,85.8,132,40
1,4/10/18 14:46,4/10/18 15:20,1,10.6,1,N,1,34,0.00E+00,0.5,8.1,5.76,0.3,48.66,138,114
1,4/10/18 14:02,4/10/18 14:40,1,18.1,1,N,1,51,0.00E+00,0.5,10,17.28,0.3,79.08,141,6
2,4/10/18 14:00,4/10/18 14:37,1,4.4,1,N,1,24,0.00E+00,0.5,4.96,0.00E+00,0.3,29.76,236,113
